grupo,fecha,estado,concepto,moneda,tipo_moneda,importe
demo,2025-10-08,Real,DISPONIBILIDADES,Local,ARS,1263525486.19
demo,2025-10-08,Real,Moneda extranjera,Local,ARS,711867125.24
demo,2025-10-08,Real,Moneda extranjera,Extranjera,USD,513466.39
demo,2025-10-08,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-08,Real,Bancos pesos,Local,ARS,150094037.62
demo,2025-10-08,Real,Inversiones,Local,ARS,440041456.42
demo,2025-10-08,Proyectado,Cobranzas Proyectadas,Local,ARS,23063980.4
demo,2025-10-08,Proyectado,Pagos programados,Local,ARS,-61541113.49
demo,2025-10-09,Real,DISPONIBILIDADES,Local,ARS,1353575025.86
demo,2025-10-09,Real,Moneda extranjera,Local,ARS,742700615.31
demo,2025-10-09,Real,Moneda extranjera,Extranjera,USD,535706.44
demo,2025-10-09,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-09,Real,Bancos pesos,Local,ARS,145285880.13
demo,2025-10-09,Real,Inversiones,Local,ARS,475430870.05
demo,2025-10-09,Proyectado,Cobranzas Proyectadas,Local,ARS,32806850.18
demo,2025-10-09,Proyectado,Pagos programados,Local,ARS,-42649189.81
demo,2025-10-10,Real,DISPONIBILIDADES,Local,ARS,1220647872.87
demo,2025-10-10,Real,Moneda extranjera,Local,ARS,797601538.83
demo,2025-10-10,Real,Moneda extranjera,Extranjera,USD,575306.21
demo,2025-10-10,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-10,Real,Bancos pesos,Local,ARS,110434550.07
demo,2025-10-10,Real,Inversiones,Local,ARS,304004479.41
demo,2025-10-10,Proyectado,Cobranzas Proyectadas,Local,ARS,28770002.24
demo,2025-10-10,Proyectado,Pagos programados,Local,ARS,-20162697.68
demo,2025-10-11,Real,DISPONIBILIDADES,Local,ARS,1322310869.89
demo,2025-10-11,Real,Moneda extranjera,Local,ARS,769641260.26
demo,2025-10-11,Real,Moneda extranjera,Extranjera,USD,555138.6
demo,2025-10-11,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-11,Real,Bancos pesos,Local,ARS,127974935.38
demo,2025-10-11,Real,Inversiones,Local,ARS,465738670.96
demo,2025-10-11,Proyectado,Cobranzas Proyectadas,Local,ARS,17612996.17
demo,2025-10-11,Proyectado,Pagos programados,Local,ARS,-58656992.87
demo,2025-10-12,Real,DISPONIBILIDADES,Local,ARS,1476945354.94
demo,2025-10-12,Real,Moneda extranjera,Local,ARS,992793900.8
demo,2025-10-12,Real,Moneda extranjera,Extranjera,USD,716097.54
demo,2025-10-12,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-12,Real,Bancos pesos,Local,ARS,108928106.56
demo,2025-10-12,Real,Inversiones,Local,ARS,380285288.64
demo,2025-10-12,Proyectado,Cobranzas Proyectadas,Local,ARS,17628839.01
demo,2025-10-12,Proyectado,Pagos programados,Local,ARS,-22690780.07
demo,2025-10-13,Real,DISPONIBILIDADES,Local,ARS,1357135433.04
demo,2025-10-13,Real,Moneda extranjera,Local,ARS,846244319.4
demo,2025-10-13,Real,Moneda extranjera,Extranjera,USD,610392.02
demo,2025-10-13,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-13,Real,Bancos pesos,Local,ARS,158308627.55
demo,2025-10-13,Real,Inversiones,Local,ARS,403318398.29
demo,2025-10-13,Proyectado,Cobranzas Proyectadas,Local,ARS,16639337.17
demo,2025-10-13,Proyectado,Pagos programados,Local,ARS,-67375249.36
demo,2025-10-14,Real,DISPONIBILIDADES,Local,ARS,1317671245.18
demo,2025-10-14,Real,Moneda extranjera,Local,ARS,786958214.96
demo,2025-10-14,Real,Moneda extranjera,Extranjera,USD,567629.23
demo,2025-10-14,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-14,Real,Bancos pesos,Local,ARS,157858465.42
demo,2025-10-14,Real,Inversiones,Local,ARS,407456928.51
demo,2025-10-14,Proyectado,Cobranzas Proyectadas,Local,ARS,13585645.23
demo,2025-10-14,Proyectado,Pagos programados,Local,ARS,-48188008.94
demo,2025-10-15,Real,DISPONIBILIDADES,Local,ARS,1482442744.21
demo,2025-10-15,Real,Moneda extranjera,Local,ARS,994765528.68
demo,2025-10-15,Real,Moneda extranjera,Extranjera,USD,717519.66
demo,2025-10-15,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-15,Real,Bancos pesos,Local,ARS,121895473.95
demo,2025-10-15,Real,Inversiones,Local,ARS,393697130.86
demo,2025-10-15,Proyectado,Cobranzas Proyectadas,Local,ARS,22453062.82
demo,2025-10-15,Proyectado,Pagos programados,Local,ARS,-50368452.11
demo,2025-10-16,Real,DISPONIBILIDADES,Local,ARS,1190127620.5
demo,2025-10-16,Real,Moneda extranjera,Local,ARS,724403523.53
demo,2025-10-16,Real,Moneda extranjera,Extranjera,USD,522508.83
demo,2025-10-16,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-16,Real,Bancos pesos,Local,ARS,150633966.96
demo,2025-10-16,Real,Inversiones,Local,ARS,313002444.46
demo,2025-10-16,Proyectado,Cobranzas Proyectadas,Local,ARS,30169193.25
demo,2025-10-16,Proyectado,Pagos programados,Local,ARS,-28081507.69
demo,2025-10-17,Real,DISPONIBILIDADES,Local,ARS,1335471979.6
demo,2025-10-17,Real,Moneda extranjera,Local,ARS,905675793.77
demo,2025-10-17,Real,Moneda extranjera,Extranjera,USD,653259.66
demo,2025-10-17,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-17,Real,Bancos pesos,Local,ARS,148569041.73
demo,2025-10-17,Real,Inversiones,Local,ARS,316604401.06
demo,2025-10-17,Proyectado,Cobranzas Proyectadas,Local,ARS,17096850.7
demo,2025-10-17,Proyectado,Pagos programados,Local,ARS,-52474107.66
demo,2025-10-18,Real,DISPONIBILIDADES,Local,ARS,1489425935.8
demo,2025-10-18,Real,Moneda extranjera,Local,ARS,1077874368.77
demo,2025-10-18,Real,Moneda extranjera,Extranjera,USD,777465.68
demo,2025-10-18,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-18,Real,Bancos pesos,Local,ARS,116391710.17
demo,2025-10-18,Real,Inversiones,Local,ARS,337452117.26
demo,2025-10-18,Proyectado,Cobranzas Proyectadas,Local,ARS,30518340.41
demo,2025-10-18,Proyectado,Pagos programados,Local,ARS,-72810600.83
demo,2025-10-19,Real,DISPONIBILIDADES,Local,ARS,1471673189.93
demo,2025-10-19,Real,Moneda extranjera,Local,ARS,1052612396.36
demo,2025-10-19,Real,Moneda extranjera,Extranjera,USD,759244.34
demo,2025-10-19,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-19,Real,Bancos pesos,Local,ARS,123023136.99
demo,2025-10-19,Real,Inversiones,Local,ARS,357861235.4
demo,2025-10-19,Proyectado,Cobranzas Proyectadas,Local,ARS,15822792.58
demo,2025-10-19,Proyectado,Pagos programados,Local,ARS,-77646371.4
demo,2025-10-20,Real,DISPONIBILIDADES,Local,ARS,1250541927.95
demo,2025-10-20,Real,Moneda extranjera,Local,ARS,845042388.44
demo,2025-10-20,Real,Moneda extranjera,Extranjera,USD,609525.07
demo,2025-10-20,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-20,Real,Bancos pesos,Local,ARS,146786919.29
demo,2025-10-20,Real,Inversiones,Local,ARS,322098716.55
demo,2025-10-20,Proyectado,Cobranzas Proyectadas,Local,ARS,10951408.78
demo,2025-10-20,Proyectado,Pagos programados,Local,ARS,-74337505.11
demo,2025-10-21,Real,DISPONIBILIDADES,Local,ARS,1554940184.13
demo,2025-10-21,Real,Moneda extranjera,Local,ARS,945236916.72
demo,2025-10-21,Real,Moneda extranjera,Extranjera,USD,681794.91
demo,2025-10-21,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-21,Real,Bancos pesos,Local,ARS,128660032.58
demo,2025-10-21,Real,Inversiones,Local,ARS,480146143.6
demo,2025-10-21,Proyectado,Cobranzas Proyectadas,Local,ARS,37970219.58
demo,2025-10-21,Proyectado,Pagos programados,Local,ARS,-37073128.35
demo,2025-10-22,Real,DISPONIBILIDADES,Local,ARS,1293764625.78
demo,2025-10-22,Real,Moneda extranjera,Local,ARS,864599639.03
demo,2025-10-22,Real,Moneda extranjera,Extranjera,USD,623631.62
demo,2025-10-22,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-22,Real,Bancos pesos,Local,ARS,104428043.13
demo,2025-10-22,Real,Inversiones,Local,ARS,366836962.37
demo,2025-10-22,Proyectado,Cobranzas Proyectadas,Local,ARS,28139225.14
demo,2025-10-22,Proyectado,Pagos programados,Local,ARS,-70239243.9
demo,2025-10-23,Real,DISPONIBILIDADES,Local,ARS,1504946007.54
demo,2025-10-23,Real,Moneda extranjera,Local,ARS,1062153135.97
demo,2025-10-23,Real,Moneda extranjera,Extranjera,USD,766126.03
demo,2025-10-23,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-23,Real,Bancos pesos,Local,ARS,100650095.57
demo,2025-10-23,Real,Inversiones,Local,ARS,383901010.66
demo,2025-10-23,Proyectado,Cobranzas Proyectadas,Local,ARS,27767474.0
demo,2025-10-23,Proyectado,Pagos programados,Local,ARS,-69525708.66
demo,2025-10-24,Real,DISPONIBILIDADES,Local,ARS,1411896231.08
demo,2025-10-24,Real,Moneda extranjera,Local,ARS,850494447.83
demo,2025-10-24,Real,Moneda extranjera,Extranjera,USD,613457.62
demo,2025-10-24,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-24,Real,Bancos pesos,Local,ARS,113951336.88
demo,2025-10-24,Real,Inversiones,Local,ARS,487565062.49
demo,2025-10-24,Proyectado,Cobranzas Proyectadas,Local,ARS,12733326.48
demo,2025-10-24,Proyectado,Pagos programados,Local,ARS,-52847942.61
demo,2025-10-25,Real,DISPONIBILIDADES,Local,ARS,1314654501.57
demo,2025-10-25,Real,Moneda extranjera,Local,ARS,883294317.89
demo,2025-10-25,Real,Moneda extranjera,Extranjera,USD,637116.01
demo,2025-10-25,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-25,Real,Bancos pesos,Local,ARS,106744220.99
demo,2025-10-25,Real,Inversiones,Local,ARS,376269134.05
demo,2025-10-25,Proyectado,Cobranzas Proyectadas,Local,ARS,28108279.42
demo,2025-10-25,Proyectado,Pagos programados,Local,ARS,-79761450.77
demo,2025-10-26,Real,DISPONIBILIDADES,Local,ARS,1516651617.63
demo,2025-10-26,Real,Moneda extranjera,Local,ARS,1040523642.33
demo,2025-10-26,Real,Moneda extranjera,Extranjera,USD,750524.78
demo,2025-10-26,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-26,Real,Bancos pesos,Local,ARS,101327959.41
demo,2025-10-26,Real,Inversiones,Local,ARS,367652786.71
demo,2025-10-26,Proyectado,Cobranzas Proyectadas,Local,ARS,35932897.52
demo,2025-10-26,Proyectado,Pagos programados,Local,ARS,-28785668.34
demo,2025-10-27,Real,DISPONIBILIDADES,Local,ARS,1585907895.34
demo,2025-10-27,Real,Moneda extranjera,Local,ARS,1017140734.45
demo,2025-10-27,Real,Moneda extranjera,Extranjera,USD,733658.79
demo,2025-10-27,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-27,Real,Bancos pesos,Local,ARS,125258022.68
demo,2025-10-27,Real,Inversiones,Local,ARS,435242341.95
demo,2025-10-27,Proyectado,Cobranzas Proyectadas,Local,ARS,30151134.96
demo,2025-10-27,Proyectado,Pagos programados,Local,ARS,-21884338.7
demo,2025-10-28,Real,DISPONIBILIDADES,Local,ARS,1409560936.88
demo,2025-10-28,Real,Moneda extranjera,Local,ARS,906411337.52
demo,2025-10-28,Real,Moneda extranjera,Extranjera,USD,653790.2
demo,2025-10-28,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-28,Real,Bancos pesos,Local,ARS,128834559.28
demo,2025-10-28,Real,Inversiones,Local,ARS,364262749.32
demo,2025-10-28,Proyectado,Cobranzas Proyectadas,Local,ARS,35037336.76
demo,2025-10-28,Proyectado,Pagos programados,Local,ARS,-24985046.0
demo,2025-10-29,Real,DISPONIBILIDADES,Local,ARS,1389077339.78
demo,2025-10-29,Real,Moneda extranjera,Local,ARS,828992007.8
demo,2025-10-29,Real,Moneda extranjera,Extranjera,USD,597948.01
demo,2025-10-29,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-29,Real,Bancos pesos,Local,ARS,115338943.11
demo,2025-10-29,Real,Inversiones,Local,ARS,497329945.2
demo,2025-10-29,Proyectado,Cobranzas Proyectadas,Local,ARS,14787374.07
demo,2025-10-29,Proyectado,Pagos programados,Local,ARS,-67370930.41
demo,2025-10-30,Real,DISPONIBILIDADES,Local,ARS,1501674636.85
demo,2025-10-30,Real,Moneda extranjera,Local,ARS,984545938.96
demo,2025-10-30,Real,Moneda extranjera,Extranjera,USD,710148.32
demo,2025-10-30,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-30,Real,Bancos pesos,Local,ARS,107613695.08
demo,2025-10-30,Real,Inversiones,Local,ARS,425097587.08
demo,2025-10-30,Proyectado,Cobranzas Proyectadas,Local,ARS,30915949.94
demo,2025-10-30,Proyectado,Pagos programados,Local,ARS,-46498534.21
demo,2025-10-31,Real,DISPONIBILIDADES,Local,ARS,1312624810.95
demo,2025-10-31,Real,Moneda extranjera,Local,ARS,734602765.04
demo,2025-10-31,Real,Moneda extranjera,Extranjera,USD,529865.5
demo,2025-10-31,Real,Tipo de cambio USD,Local,USD,1386.39
demo,2025-10-31,Real,Bancos pesos,Local,ARS,133083167.0
demo,2025-10-31,Real,Inversiones,Local,ARS,477305496.5
demo,2025-10-31,Proyectado,Cobranzas Proyectadas,Local,ARS,35628904.97
demo,2025-10-31,Proyectado,Pagos programados,Local,ARS,-67995522.56
demo,2025-11-01,Real,DISPONIBILIDADES,Local,ARS,1249928181.21
demo,2025-11-01,Real,Moneda extranjera,Local,ARS,808730884.45
demo,2025-11-01,Real,Moneda extranjera,Extranjera,USD,572927.68
demo,2025-11-01,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-01,Real,Bancos pesos,Local,ARS,147496577.95
demo,2025-11-01,Real,Inversiones,Local,ARS,339880573.97
demo,2025-11-01,Proyectado,Cobranzas Proyectadas,Local,ARS,19439172.13
demo,2025-11-01,Proyectado,Pagos programados,Local,ARS,-65619027.28
demo,2025-11-02,Real,DISPONIBILIDADES,Local,ARS,1196582442.38
demo,2025-11-02,Real,Moneda extranjera,Local,ARS,768560493.05
demo,2025-11-02,Real,Moneda extranjera,Extranjera,USD,544469.85
demo,2025-11-02,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-02,Real,Bancos pesos,Local,ARS,120106306.11
demo,2025-11-02,Real,Inversiones,Local,ARS,308307919.36
demo,2025-11-02,Proyectado,Cobranzas Proyectadas,Local,ARS,22370697.03
demo,2025-11-02,Proyectado,Pagos programados,Local,ARS,-22762973.17
demo,2025-11-03,Real,DISPONIBILIDADES,Local,ARS,1293447197.38
demo,2025-11-03,Real,Moneda extranjera,Local,ARS,886077012.72
demo,2025-11-03,Real,Moneda extranjera,Extranjera,USD,627721.86
demo,2025-11-03,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-03,Real,Bancos pesos,Local,ARS,133972065.4
demo,2025-11-03,Real,Inversiones,Local,ARS,300938125.49
demo,2025-11-03,Proyectado,Cobranzas Proyectadas,Local,ARS,34845791.16
demo,2025-11-03,Proyectado,Pagos programados,Local,ARS,-62385797.39
demo,2025-11-04,Real,DISPONIBILIDADES,Local,ARS,1570128252.8
demo,2025-11-04,Real,Moneda extranjera,Local,ARS,946865813.8
demo,2025-11-04,Real,Moneda extranjera,Extranjera,USD,670786.35
demo,2025-11-04,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-04,Real,Bancos pesos,Local,ARS,145761637.34
demo,2025-11-04,Real,Inversiones,Local,ARS,486548525.66
demo,2025-11-04,Proyectado,Cobranzas Proyectadas,Local,ARS,31048808.4
demo,2025-11-04,Proyectado,Pagos programados,Local,ARS,-40096532.4
demo,2025-11-05,Real,DISPONIBILIDADES,Local,ARS,1495572429.01
demo,2025-11-05,Real,Moneda extranjera,Local,ARS,951033591.34
demo,2025-11-05,Real,Moneda extranjera,Extranjera,USD,673738.92
demo,2025-11-05,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-05,Real,Bancos pesos,Local,ARS,117960077.13
demo,2025-11-05,Real,Inversiones,Local,ARS,459572875.5
demo,2025-11-05,Proyectado,Cobranzas Proyectadas,Local,ARS,28843703.8
demo,2025-11-05,Proyectado,Pagos programados,Local,ARS,-61837818.76
demo,2025-11-06,Real,DISPONIBILIDADES,Local,ARS,1516507597.48
demo,2025-11-06,Real,Moneda extranjera,Local,ARS,977774828.18
demo,2025-11-06,Real,Moneda extranjera,Extranjera,USD,692683.16
demo,2025-11-06,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-06,Real,Bancos pesos,Local,ARS,111558116.59
demo,2025-11-06,Real,Inversiones,Local,ARS,431319208.74
demo,2025-11-06,Proyectado,Cobranzas Proyectadas,Local,ARS,30970694.46
demo,2025-11-06,Proyectado,Pagos programados,Local,ARS,-35115250.49
demo,2025-11-07,Real,DISPONIBILIDADES,Local,ARS,1389976347.66
demo,2025-11-07,Real,Moneda extranjera,Local,ARS,883767293.82
demo,2025-11-07,Real,Moneda extranjera,Extranjera,USD,626085.59
demo,2025-11-07,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-07,Real,Bancos pesos,Local,ARS,135079398.95
demo,2025-11-07,Real,Inversiones,Local,ARS,409425712.72
demo,2025-11-07,Proyectado,Cobranzas Proyectadas,Local,ARS,37453755.4
demo,2025-11-07,Proyectado,Pagos programados,Local,ARS,-75749813.23
demo,2025-11-08,Real,DISPONIBILIDADES,Local,ARS,1352308860.63
demo,2025-11-08,Real,Moneda extranjera,Local,ARS,774517234.77
demo,2025-11-08,Real,Moneda extranjera,Extranjera,USD,548689.77
demo,2025-11-08,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-08,Real,Bancos pesos,Local,ARS,124767917.43
demo,2025-11-08,Real,Inversiones,Local,ARS,487290275.89
demo,2025-11-08,Proyectado,Cobranzas Proyectadas,Local,ARS,28025170.56
demo,2025-11-08,Proyectado,Pagos programados,Local,ARS,-62291738.02
demo,2025-11-09,Real,DISPONIBILIDADES,Local,ARS,1197342744.11
demo,2025-11-09,Real,Moneda extranjera,Local,ARS,749767182.29
demo,2025-11-09,Real,Moneda extranjera,Extranjera,USD,531156.14
demo,2025-11-09,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-09,Real,Bancos pesos,Local,ARS,118591713.23
demo,2025-11-09,Real,Inversiones,Local,ARS,341676330.44
demo,2025-11-09,Proyectado,Cobranzas Proyectadas,Local,ARS,16185265.95
demo,2025-11-09,Proyectado,Pagos programados,Local,ARS,-28877747.81
demo,2025-11-10,Real,DISPONIBILIDADES,Local,ARS,1327955079.98
demo,2025-11-10,Real,Moneda extranjera,Local,ARS,888419448.45
demo,2025-11-10,Real,Moneda extranjera,Extranjera,USD,629381.3
demo,2025-11-10,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-10,Real,Bancos pesos,Local,ARS,142279443.85
demo,2025-11-10,Real,Inversiones,Local,ARS,314153422.69
demo,2025-11-10,Proyectado,Cobranzas Proyectadas,Local,ARS,23080181.8
demo,2025-11-10,Proyectado,Pagos programados,Local,ARS,-39977416.81
demo,2025-11-11,Real,DISPONIBILIDADES,Local,ARS,1601474350.12
demo,2025-11-11,Real,Moneda extranjera,Local,ARS,1043271290.17
demo,2025-11-11,Real,Moneda extranjera,Extranjera,USD,739082.7
demo,2025-11-11,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-11,Real,Bancos pesos,Local,ARS,97883455.38
demo,2025-11-11,Real,Inversiones,Local,ARS,486150341.53
demo,2025-11-11,Proyectado,Cobranzas Proyectadas,Local,ARS,23362457.83
demo,2025-11-11,Proyectado,Pagos programados,Local,ARS,-49193194.78
demo,2025-11-12,Real,DISPONIBILIDADES,Local,ARS,1489264518.66
demo,2025-11-12,Real,Moneda extranjera,Local,ARS,877256548.44
demo,2025-11-12,Real,Moneda extranjera,Extranjera,USD,621473.19
demo,2025-11-12,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-12,Real,Bancos pesos,Local,ARS,152185165.03
demo,2025-11-12,Real,Inversiones,Local,ARS,483461233.8
demo,2025-11-12,Proyectado,Cobranzas Proyectadas,Local,ARS,39460712.04
demo,2025-11-12,Proyectado,Pagos programados,Local,ARS,-63099140.65
demo,2025-11-13,Real,DISPONIBILIDADES,Local,ARS,1486565923.96
demo,2025-11-13,Real,Moneda extranjera,Local,ARS,958545007.51
demo,2025-11-13,Real,Moneda extranjera,Extranjera,USD,679060.22
demo,2025-11-13,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-13,Real,Bancos pesos,Local,ARS,151845308.6
demo,2025-11-13,Real,Inversiones,Local,ARS,397352192.44
demo,2025-11-13,Proyectado,Cobranzas Proyectadas,Local,ARS,39688767.33
demo,2025-11-13,Proyectado,Pagos programados,Local,ARS,-60865351.92
demo,2025-11-14,Real,DISPONIBILIDADES,Local,ARS,1238085946.41
demo,2025-11-14,Real,Moneda extranjera,Local,ARS,737316630.04
demo,2025-11-14,Real,Moneda extranjera,Extranjera,USD,522335.82
demo,2025-11-14,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-14,Real,Bancos pesos,Local,ARS,154959366.73
demo,2025-11-14,Real,Inversiones,Local,ARS,374615059.35
demo,2025-11-14,Proyectado,Cobranzas Proyectadas,Local,ARS,20320324.83
demo,2025-11-14,Proyectado,Pagos programados,Local,ARS,-49125434.54
demo,2025-11-15,Real,DISPONIBILIDADES,Local,ARS,1571348589.94
demo,2025-11-15,Real,Moneda extranjera,Local,ARS,1029338687.23
demo,2025-11-15,Real,Moneda extranjera,Extranjera,USD,729212.45
demo,2025-11-15,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-15,Real,Bancos pesos,Local,ARS,104081260.65
demo,2025-11-15,Real,Inversiones,Local,ARS,468893809.02
demo,2025-11-15,Proyectado,Cobranzas Proyectadas,Local,ARS,30285413.34
demo,2025-11-15,Proyectado,Pagos programados,Local,ARS,-61250580.3
demo,2025-11-16,Real,DISPONIBILIDADES,Local,ARS,1445645401.79
demo,2025-11-16,Real,Moneda extranjera,Local,ARS,969288736.37
demo,2025-11-16,Real,Moneda extranjera,Extranjera,USD,686671.38
demo,2025-11-16,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-16,Real,Bancos pesos,Local,ARS,139875265.98
demo,2025-11-16,Real,Inversiones,Local,ARS,333437600.42
demo,2025-11-16,Proyectado,Cobranzas Proyectadas,Local,ARS,39506200.75
demo,2025-11-16,Proyectado,Pagos programados,Local,ARS,-36462401.73
demo,2025-11-17,Real,DISPONIBILIDADES,Local,ARS,1391321345.22
demo,2025-11-17,Real,Moneda extranjera,Local,ARS,768564998.26
demo,2025-11-17,Real,Moneda extranjera,Extranjera,USD,544473.04
demo,2025-11-17,Real,Tipo de cambio USD,Local,USD,1411.58
demo,2025-11-17,Real,Bancos pesos,Local,ARS,148799606.33
demo,2025-11-17,Real,Inversiones,Local,ARS,493951914.35
demo,2025-11-17,Proyectado,Cobranzas Proyectadas,Local,ARS,29087412.4
demo,2025-11-17,Proyectado,Pagos programados,Local,ARS,-49082586.12
