fecha,hotel_id,hotel,habitaciones_disponibles,habitaciones_ocupadas,habitaciones_fuera_servicio,huespedes,llegadas,salidas,ocupacion_pct,adr,ingreso_habitaciones,ingreso_ayb,ingreso_otros,ingreso_total,origen,actualizado
2024-04-01,hotel-demo-2,Hotel Demo Costa,64,37,0,77,13,16,57.81,118495.52,4384334.12,1121618.76,163407.48,5669360.35,demo,
2024-04-02,hotel-demo-1,Hotel Demo Centro,120,75,0,154,28,26,62.50,86946.12,6520958.68,1271969.68,323701.60,8116629.96,demo,
2024-04-02,hotel-demo-2,Hotel Demo Costa,64,39,0,80,12,13,60.94,113732.12,4435552.57,861370.07,195486.93,5492409.57,demo,
2024-04-03,hotel-demo-1,Hotel Demo Centro,120,75,0,151,33,30,62.50,83350.10,6251257.55,1203994.15,302940.98,7758192.67,demo,
2024-04-03,hotel-demo-2,Hotel Demo Costa,64,34,0,58,14,13,53.12,118405.18,4025776.04,819492.53,101977.93,4947246.50,demo,
2024-04-04,hotel-demo-1,Hotel Demo Centro,120,85,0,150,37,27,70.83,88712.76,7540584.40,1500875.46,373043.19,9414503.05,demo,
2024-04-04,hotel-demo-2,Hotel Demo Costa,64,38,0,71,12,14,59.38,118376.24,4498297.18,827020.02,149103.28,5474420.47,demo,
2024-04-05,hotel-demo-1,Hotel Demo Centro,120,78,0,135,25,28,65.00,84904.39,6622542.44,1360914.94,321523.53,8304980.92,demo,
2024-04-05,hotel-demo-2,Hotel Demo Costa,64,42,0,77,19,15,65.62,117193.14,4922111.83,1056954.76,106350.46,6085417.04,demo,
2024-04-06,hotel-demo-1,Hotel Demo Centro,120,87,0,169,29,26,72.50,86147.78,7494857.03,1525682.75,298749.55,9319289.33,demo,
2024-04-06,hotel-demo-2,Hotel Demo Costa,64,40,0,74,13,12,62.50,117721.01,4708840.26,993575.51,146589.10,5849004.87,demo,
2024-04-07,hotel-demo-1,Hotel Demo Centro,118,75,2,143,33,30,63.56,84502.74,6337705.67,1171706.78,200355.05,7709767.50,demo,
2024-04-07,hotel-demo-2,Hotel Demo Costa,62,29,2,51,12,9,46.77,119691.06,3471040.79,812927.44,134010.61,4417978.84,demo,
2024-04-08,hotel-demo-1,Hotel Demo Centro,120,71,0,123,27,27,59.17,85396.18,6063128.73,1444044.70,268113.43,7775286.86,demo,
2024-04-08,hotel-demo-2,Hotel Demo Costa,64,32,0,66,14,12,50.00,112233.07,3591458.14,815385.73,153539.58,4560383.45,demo,
2024-04-09,hotel-demo-1,Hotel Demo Centro,120,84,0,156,36,34,70.00,88087.01,7399308.57,1734879.10,237159.66,9371347.32,demo,
2024-04-09,hotel-demo-2,Hotel Demo Costa,64,37,0,74,15,13,57.81,121953.26,4512270.75,894497.18,130920.89,5537688.82,demo,
2024-04-10,hotel-demo-1,Hotel Demo Centro,120,78,0,157,30,30,65.00,83365.80,6502532.61,1539575.72,208741.40,8250849.73,demo,
2024-04-10,hotel-demo-2,Hotel Demo Costa,64,37,0,65,11,13,57.81,120347.95,4452874.07,981458.46,173939.48,5608272.01,demo,
2024-04-11,hotel-demo-1,Hotel Demo Centro,119,77,1,138,26,26,64.71,83316.37,6415360.37,1592970.59,278393.95,8286724.90,demo,
2024-04-11,hotel-demo-2,Hotel Demo Costa,64,33,0,67,11,15,51.56,117882.63,3890126.79,702856.82,107257.46,4700241.07,demo,
2024-04-12,hotel-demo-1,Hotel Demo Centro,118,85,2,164,33,29,72.03,91701.41,7794619.97,2005702.54,352171.47,10152493.98,demo,
2024-04-12,hotel-demo-2,Hotel Demo Costa,64,41,0,71,18,17,64.06,113187.15,4640672.97,1027368.36,126268.36,5794309.70,demo,
2024-04-13,hotel-demo-1,Hotel Demo Centro,118,87,2,172,34,32,73.73,90196.44,7847090.05,1627905.23,324877.99,9799873.26,demo,
2024-04-13,hotel-demo-2,Hotel Demo Costa,64,36,0,75,16,14,56.25,119587.34,4305144.06,967462.88,203972.31,5476579.25,demo,
2024-04-14,hotel-demo-1,Hotel Demo Centro,118,74,2,132,24,30,62.71,88230.39,6529048.50,1499411.50,223075.33,8251535.33,demo,
2024-04-14,hotel-demo-2,Hotel Demo Costa,63,34,1,59,12,15,53.97,112902.34,3838679.43,955798.61,97543.54,4892021.58,demo,
2024-04-15,hotel-demo-1,Hotel Demo Centro,119,79,1,146,24,26,66.39,88791.10,7014496.74,1488977.59,343428.60,8846902.94,demo,
2024-04-15,hotel-demo-2,Hotel Demo Costa,64,34,0,62,11,10,53.12,115002.86,3910097.10,735945.41,137244.78,4783287.28,demo,
2024-04-16,hotel-demo-1,Hotel Demo Centro,120,69,0,124,28,22,57.50,91645.91,6323568.09,1602749.01,202997.60,8129314.70,demo,
2024-04-16,hotel-demo-2,Hotel Demo Costa,62,35,2,61,15,11,56.45,118775.80,4157153.06,945810.21,89124.42,5192087.69,demo,
2024-04-17,hotel-demo-1,Hotel Demo Centro,118,75,2,152,24,31,63.56,85789.78,6434233.44,1469905.44,155160.93,8059299.81,demo,
2024-04-17,hotel-demo-2,Hotel Demo Costa,63,36,1,64,16,13,57.14,115053.15,4141913.53,758601.64,144514.02,5045029.19,demo,
2024-04-18,hotel-demo-1,Hotel Demo Centro,120,79,0,143,24,33,65.83,89172.48,7044625.82,1525443.97,347431.99,8917501.78,demo,
2024-04-18,hotel-demo-2,Hotel Demo Costa,64,34,0,63,12,13,53.12,121721.67,4138536.79,964562.16,103940.88,5207039.82,demo,
2024-04-19,hotel-demo-1,Hotel Demo Centro,120,95,0,197,31,34,79.17,84592.81,8036317.27,1894108.47,174865.38,10105291.11,demo,
2024-04-19,hotel-demo-2,Hotel Demo Costa,64,36,0,68,11,14,56.25,117509.51,4230342.41,926655.75,197251.64,5354249.80,demo,
2024-04-20,hotel-demo-1,Hotel Demo Centro,118,78,2,143,31,28,66.10,84526.39,6593058.34,1535767.63,181027.65,8309853.61,demo,
2024-04-20,hotel-demo-2,Hotel Demo Costa,64,40,0,84,12,13,62.50,112825.06,4513002.27,989845.08,122874.40,5625721.75,demo,
2024-04-21,hotel-demo-1,Hotel Demo Centro,120,79,0,134,25,31,65.83,84682.02,6689879.35,1424857.89,245611.76,8360349.01,demo,
2024-04-21,hotel-demo-2,Hotel Demo Costa,64,36,0,70,15,13,56.25,122022.17,4392798.17,907366.77,188989.12,5489154.06,demo,
2024-04-22,hotel-demo-1,Hotel Demo Centro,120,77,0,144,26,25,64.17,88213.45,6792435.58,1669221.30,287152.43,8748809.31,demo,
2024-04-22,hotel-demo-2,Hotel Demo Costa,62,36,2,70,14,16,58.06,113637.30,4090942.94,1028219.02,137953.29,5257115.25,demo,
2024-04-23,hotel-demo-1,Hotel Demo Centro,120,78,0,143,34,28,65.00,84870.99,6619937.07,1539808.91,252781.13,8412527.11,demo,
2024-04-23,hotel-demo-2,Hotel Demo Costa,62,33,2,65,14,13,53.23,120577.03,3979041.88,954469.29,115262.47,5048773.64,demo,
2024-04-24,hotel-demo-1,Hotel Demo Centro,118,69,2,138,27,27,58.47,88844.72,6130285.51,1415790.63,253245.66,7799321.80,demo,
2024-04-24,hotel-demo-2,Hotel Demo Costa,64,29,0,52,12,9,45.31,112720.80,3268903.06,626407.27,131107.94,4026418.27,demo,
2024-04-25,hotel-demo-1,Hotel Demo Centro,118,87,2,156,36,37,73.73,91794.21,7986096.09,1911815.65,294192.74,10192104.48,demo,
2024-04-25,hotel-demo-2,Hotel Demo Costa,64,40,0,82,15,13,62.50,121351.38,4854055.04,952593.63,223604.47,6030253.14,demo,
2024-04-26,hotel-demo-1,Hotel Demo Centro,120,72,0,133,26,28,60.00,85882.16,6183515.44,1199005.97,218991.71,7601513.12,demo,
2024-04-26,hotel-demo-2,Hotel Demo Costa,64,43,0,78,18,16,67.19,121836.23,5238957.81,1205113.97,237294.40,6681366.18,demo,
2024-04-27,hotel-demo-1,Hotel Demo Centro,120,84,0,175,33,31,70.00,90201.26,7576906.21,1564519.93,218269.69,9359695.82,demo,
2024-04-27,hotel-demo-2,Hotel Demo Costa,64,42,0,87,19,15,65.62,124164.89,5214925.26,1223442.89,154508.38,6592876.54,demo,
2024-04-28,hotel-demo-1,Hotel Demo Centro,118,76,2,153,29,30,64.41,85135.28,6470280.96,1214319.78,318006.95,8002607.69,demo,
2024-04-28,hotel-demo-2,Hotel Demo Costa,63,32,1,56,12,11,50.79,120584.95,3858718.46,984668.12,163635.61,5007022.19,demo,
2024-04-29,hotel-demo-1,Hotel Demo Centro,120,75,0,149,23,31,62.50,87957.54,6596815.46,1249862.09,133103.73,7979781.28,demo,
2024-04-29,hotel-demo-2,Hotel Demo Costa,63,33,1,58,11,14,52.38,117558.56,3879432.37,953447.28,81175.47,4914055.11,demo,
2024-04-30,hotel-demo-1,Hotel Demo Centro,120,70,0,119,27,27,58.33,89511.23,6265786.14,1406077.37,148480.68,7820344.19,demo,
2024-04-30,hotel-demo-2,Hotel Demo Costa,64,29,0,51,12,11,45.31,115332.09,3344630.65,767093.70,92252.45,4203976.80,demo,
2024-05-01,hotel-demo-1,Hotel Demo Centro,120,83,0,151,26,27,69.17,88119.32,7313903.70,1709285.95,197738.59,9220928.24,demo,
2024-05-01,hotel-demo-2,Hotel Demo Costa,64,31,0,62,11,13,48.44,109840.57,3405057.57,679969.60,90730.38,4175757.56,demo,
2024-05-02,hotel-demo-1,Hotel Demo Centro,120,72,0,140,29,31,60.00,92992.91,6695489.32,1310404.71,281252.99,8287147.02,demo,
2024-05-02,hotel-demo-2,Hotel Demo Costa,62,23,2,41,10,9,37.10,115362.56,2653338.94,642149.89,82186.00,3377674.84,demo,
2024-05-03,hotel-demo-1,Hotel Demo Centro,118,86,2,166,37,28,72.88,86364.09,7427311.49,1431523.63,274741.58,9133576.70,demo,
2024-05-03,hotel-demo-2,Hotel Demo Costa,62,29,2,55,9,13,46.77,120529.50,3495355.38,730180.12,119157.46,4344692.95,demo,
2024-05-04,hotel-demo-1,Hotel Demo Centro,120,87,0,166,31,37,72.50,89830.02,7815212.02,1642025.30,369013.00,9826250.32,demo,
2024-05-04,hotel-demo-2,Hotel Demo Costa,64,28,0,57,11,10,43.75,111875.40,3132511.33,603285.93,119225.29,3855022.55,demo,
2024-05-05,hotel-demo-1,Hotel Demo Centro,120,81,0,140,27,26,67.50,90938.30,7366001.95,1348974.75,273780.14,8988756.84,demo,
2024-05-05,hotel-demo-2,Hotel Demo Costa,63,28,1,50,10,9,44.44,117288.92,3284089.82,714989.30,113137.06,4112216.18,demo,
2024-05-06,hotel-demo-1,Hotel Demo Centro,120,86,0,164,31,28,71.67,86352.33,7426300.39,1456950.16,340033.59,9223284.14,demo,
2024-05-06,hotel-demo-2,Hotel Demo Costa,64,29,0,60,12,11,45.31,120845.24,3504511.92,782006.88,70216.42,4356735.22,demo,
2024-05-07,hotel-demo-1,Hotel Demo Centro,118,84,2,151,36,29,71.19,86345.77,7253044.84,1383232.89,248882.70,8885160.43,demo,
2024-05-07,hotel-demo-2,Hotel Demo Costa,64,21,0,37,8,7,32.81,118481.40,2488109.33,510739.52,76803.19,3075652.05,demo,
2024-05-08,hotel-demo-1,Hotel Demo Centro,118,74,2,149,27,24,62.71,89913.47,6653596.45,1723818.17,248375.66,8625790.27,demo,
2024-05-08,hotel-demo-2,Hotel Demo Costa,62,27,2,50,11,11,43.55,117747.76,3179189.63,746362.95,68548.36,3994100.94,demo,
2024-05-09,hotel-demo-1,Hotel Demo Centro,118,85,2,171,28,32,72.03,88229.48,7499505.52,1927990.77,162918.44,9590414.73,demo,
2024-05-09,hotel-demo-2,Hotel Demo Costa,62,25,2,43,8,11,40.32,112690.93,2817273.17,515236.70,76567.00,3409076.86,demo,
2024-05-10,hotel-demo-1,Hotel Demo Centro,118,87,2,169,29,38,73.73,88878.47,7732427.31,1987721.06,218790.85,9938939.22,demo,
2024-05-10,hotel-demo-2,Hotel Demo Costa,64,37,0,73,16,14,57.81,121053.42,4478976.71,1097581.25,166827.62,5743385.59,demo,
2024-05-11,hotel-demo-1,Hotel Demo Centro,120,98,0,204,37,30,81.67,91942.59,9010373.38,1787607.72,265553.01,11063534.12,demo,
2024-05-11,hotel-demo-2,Hotel Demo Costa,64,33,0,66,15,11,51.56,113501.31,3745543.27,846107.02,95449.68,4687099.97,demo,
2024-05-12,hotel-demo-1,Hotel Demo Centro,120,76,0,152,29,23,63.33,92029.20,6994219.16,1630170.12,268681.60,8893070.88,demo,
2024-05-12,hotel-demo-2,Hotel Demo Costa,62,23,2,40,10,9,37.10,114341.87,2629863.02,520101.23,98093.77,3248058.02,demo,
2024-05-13,hotel-demo-1,Hotel Demo Centro,120,80,0,164,26,27,66.67,89442.49,7155399.38,1345643.16,220730.26,8721772.80,demo,
2024-05-13,hotel-demo-2,Hotel Demo Costa,63,27,1,52,9,9,42.86,114454.41,3090269.04,600720.92,73963.04,3764953.00,demo,
2024-05-14,hotel-demo-1,Hotel Demo Centro,118,83,2,149,36,25,70.34,90936.99,7547770.17,1549241.57,261142.33,9358154.06,demo,
2024-05-14,hotel-demo-2,Hotel Demo Costa,64,31,0,53,10,13,48.44,117863.23,3653760.28,930055.79,101324.05,4685140.11,demo,
2024-05-15,hotel-demo-1,Hotel Demo Centro,120,71,0,125,23,30,59.17,89644.99,6364794.04,1291556.01,247917.42,7904267.47,demo,
2024-05-15,hotel-demo-2,Hotel Demo Costa,64,28,0,58,12,12,43.75,119746.88,3352912.58,765908.50,106836.07,4225657.15,demo,
2024-05-16,hotel-demo-1,Hotel Demo Centro,120,80,0,164,31,24,66.67,87793.84,7023507.30,1322110.25,153911.54,8499529.08,demo,
2024-05-16,hotel-demo-2,Hotel Demo Costa,64,22,0,42,7,7,34.38,120191.09,2644203.88,569701.22,62911.83,3276816.93,demo,
2024-05-17,hotel-demo-1,Hotel Demo Centro,118,96,2,185,36,38,81.36,91801.09,8812904.29,2031231.69,344368.94,11188504.92,demo,
2024-05-17,hotel-demo-2,Hotel Demo Costa,64,29,0,53,11,12,45.31,117798.51,3416156.83,822144.18,82291.85,4320592.86,demo,
2024-05-18,hotel-demo-1,Hotel Demo Centro,119,94,1,174,34,32,78.99,90051.06,8464800.06,1634227.50,356482.66,10455510.22,demo,
2024-05-18,hotel-demo-2,Hotel Demo Costa,64,37,0,67,15,15,57.81,116622.64,4315037.61,1071331.33,109913.57,5496282.51,demo,
2024-05-19,hotel-demo-1,Hotel Demo Centro,120,74,0,136,26,31,61.67,88669.74,6561560.41,1260178.49,228390.77,8050129.66,demo,
2024-05-19,hotel-demo-2,Hotel Demo Costa,64,31,0,56,11,9,48.44,118278.81,3666643.06,713265.84,171859.11,4551768.01,demo,
2024-05-20,hotel-demo-1,Hotel Demo Centro,120,88,0,161,35,27,73.33,90951.15,8003701.12,1876991.06,235014.92,10115707.10,demo,
2024-05-20,hotel-demo-2,Hotel Demo Costa,64,30,0,61,12,11,46.88,114780.22,3443406.52,739412.78,70424.66,4253243.95,demo,
2024-05-21,hotel-demo-1,Hotel Demo Centro,120,72,0,124,29,29,60.00,95227.43,6856374.84,1780997.18,265711.74,8903083.77,demo,
2024-05-21,hotel-demo-2,Hotel Demo Costa,64,27,0,49,8,11,42.19,112367.08,3033911.18,637793.41,126611.10,3798315.69,demo,
2024-05-22,hotel-demo-1,Hotel Demo Centro,120,71,0,128,25,21,59.17,87449.11,6208887.08,1194602.53,179251.69,7582741.29,demo,
2024-05-22,hotel-demo-2,Hotel Demo Costa,62,23,2,46,7,8,37.10,121908.00,2803883.94,547288.86,113548.12,3464720.92,demo,
2024-05-23,hotel-demo-1,Hotel Demo Centro,120,84,0,160,34,28,70.00,92133.86,7739243.89,1910849.98,307539.27,9957633.14,demo,
2024-05-23,hotel-demo-2,Hotel Demo Costa,64,29,0,59,12,9,45.31,116617.00,3381892.96,809889.62,157978.09,4349760.68,demo,
2024-05-24,hotel-demo-1,Hotel Demo Centro,120,91,0,161,38,33,75.83,91819.18,8355545.64,1670282.28,323858.87,10349686.80,demo,
2024-05-24,hotel-demo-2,Hotel Demo Costa,63,33,1,64,15,14,52.38,118440.22,3908527.17,909133.39,140773.48,4958434.04,demo,
2024-05-25,hotel-demo-1,Hotel Demo Centro,118,83,2,156,30,34,70.34,95581.13,7933233.42,1589241.88,387534.91,9910010.22,demo,
2024-05-25,hotel-demo-2,Hotel Demo Costa,64,30,0,62,11,12,46.88,121725.39,3651761.73,932907.65,163124.65,4747794.04,demo,
2024-05-26,hotel-demo-1,Hotel Demo Centro,118,71,2,143,23,30,60.17,95604.48,6787917.93,1620556.19,283106.52,8691580.63,demo,
2024-05-26,hotel-demo-2,Hotel Demo Costa,64,29,0,54,13,9,45.31,123635.32,3585424.26,741290.67,166341.37,4493056.29,demo,
2024-05-27,hotel-demo-1,Hotel Demo Centro,120,78,0,155,28,29,65.00,91886.82,7167171.90,1416690.25,154205.96,8738068.11,demo,
2024-05-27,hotel-demo-2,Hotel Demo Costa,64,31,0,58,13,13,48.44,119325.48,3699089.76,743534.20,118207.41,4560831.38,demo,
2024-05-28,hotel-demo-1,Hotel Demo Centro,118,79,2,145,28,31,66.95,88185.85,6966682.32,1628390.96,227853.83,8822927.12,demo,
2024-05-28,hotel-demo-2,Hotel Demo Costa,64,31,0,63,10,10,48.44,115306.65,3574506.02,750309.06,152745.84,4477560.92,demo,
2024-05-29,hotel-demo-1,Hotel Demo Centro,118,83,2,159,33,37,70.34,89402.80,7420432.29,1660054.12,315447.43,9395933.85,demo,
2024-05-29,hotel-demo-2,Hotel Demo Costa,62,27,2,47,11,11,43.55,116278.00,3139506.13,681890.89,151811.74,3973208.77,demo,
2024-05-30,hotel-demo-1,Hotel Demo Centro,119,77,1,146,28,34,64.71,95530.17,7355823.22,1636853.47,188254.06,9180930.76,demo,
2024-05-30,hotel-demo-2,Hotel Demo Costa,64,21,0,43,8,9,32.81,115980.43,2435589.02,629014.10,85337.06,3149940.17,demo,
2024-05-31,hotel-demo-1,Hotel Demo Centro,118,94,2,181,34,33,79.66,95683.58,8994256.96,2112947.62,292493.24,11399697.81,demo,
2024-05-31,hotel-demo-2,Hotel Demo Costa,62,31,2,62,12,12,50.00,124129.81,3848023.99,825036.14,181896.34,4854956.46,demo,
2024-06-01,hotel-demo-1,Hotel Demo Centro,119,80,1,156,33,26,67.23,89890.59,7191246.81,1723373.51,321096.04,9235716.37,demo,
2024-06-01,hotel-demo-2,Hotel Demo Costa,64,36,0,68,14,14,56.25,120518.76,4338675.23,905659.00,176342.15,5420676.38,demo,
2024-06-02,hotel-demo-1,Hotel Demo Centro,119,76,1,135,25,34,63.87,89241.81,6782377.23,1585089.90,176918.36,8544385.48,demo,
2024-06-02,hotel-demo-2,Hotel Demo Costa,63,23,1,44,9,9,36.51,121031.90,2783733.70,588848.91,134104.07,3506686.69,demo,
2024-06-03,hotel-demo-1,Hotel Demo Centro,119,79,1,144,28,27,66.39,92031.31,7270473.26,1675494.26,156161.50,9102129.02,demo,
2024-06-03,hotel-demo-2,Hotel Demo Costa,63,25,1,48,11,10,39.68,113691.18,2842279.62,625451.09,72174.41,3539905.12,demo,
2024-06-04,hotel-demo-1,Hotel Demo Centro,120,74,0,139,26,28,61.67,93986.40,6954993.77,1320638.82,162920.37,8438552.96,demo,
2024-06-04,hotel-demo-2,Hotel Demo Costa,62,29,2,51,12,9,46.77,123074.78,3569168.61,888772.23,88742.82,4546683.66,demo,
2024-06-05,hotel-demo-1,Hotel Demo Centro,119,77,1,158,26,30,64.71,95344.92,7341559.16,1640692.32,148097.72,9130349.21,demo,
2024-06-05,hotel-demo-2,Hotel Demo Costa,64,25,0,43,11,10,39.06,113432.34,2835808.41,544079.60,112293.21,3492181.22,demo,
2024-06-06,hotel-demo-1,Hotel Demo Centro,118,73,2,151,23,25,61.86,89194.16,6511173.98,1409194.02,243315.99,8163683.98,demo,
2024-06-06,hotel-demo-2,Hotel Demo Costa,64,21,0,37,6,8,32.81,116882.06,2454523.35,523060.48,64542.58,3042126.41,demo,
2024-06-07,hotel-demo-1,Hotel Demo Centro,118,88,2,169,33,35,74.58,96829.26,8520974.51,1774989.44,203577.96,10499541.91,demo,
2024-06-07,hotel-demo-2,Hotel Demo Costa,64,26,0,49,8,9,40.62,121861.96,3168410.97,622866.72,121854.68,3913132.36,demo,
2024-06-08,hotel-demo-1,Hotel Demo Centro,120,87,0,149,28,30,72.50,90891.70,7907577.58,1881621.78,304282.01,10093481.36,demo,
2024-06-08,hotel-demo-2,Hotel Demo Costa,62,26,2,54,8,10,41.94,123875.31,3220758.03,698896.78,143082.17,4062736.98,demo,
2024-06-09,hotel-demo-1,Hotel Demo Centro,120,75,0,132,29,25,62.50,90964.55,6822341.60,1432823.15,245796.66,8500961.41,demo,
2024-06-09,hotel-demo-2,Hotel Demo Costa,64,24,0,44,8,10,37.50,118706.15,2848947.68,729496.24,75452.09,3653896.01,demo,
2024-06-10,hotel-demo-1,Hotel Demo Centro,120,77,0,160,31,25,64.17,89245.24,6871883.58,1716211.13,306926.88,8895021.59,demo,
2024-06-10,hotel-demo-2,Hotel Demo Costa,64,21,0,42,9,6,32.81,117411.57,2465642.95,619208.92,56939.30,3141791.17,demo,
2024-06-11,hotel-demo-1,Hotel Demo Centro,120,77,0,137,27,27,64.17,88150.51,6787589.45,1560029.67,240428.77,8588047.89,demo,
2024-06-11,hotel-demo-2,Hotel Demo Costa,64,27,0,50,8,10,42.19,113894.77,3075158.68,775749.96,66157.98,3917066.62,demo,
2024-06-12,hotel-demo-1,Hotel Demo Centro,120,78,0,137,33,34,65.00,97128.80,7576046.72,1821731.91,257364.83,9655143.46,demo,
2024-06-12,hotel-demo-2,Hotel Demo Costa,62,19,2,39,7,8,30.65,116751.98,2218287.68,463790.60,56567.65,2738645.93,demo,
2024-06-13,hotel-demo-1,Hotel Demo Centro,119,71,1,139,30,27,59.66,95778.78,6800293.55,1657507.78,202486.17,8660287.49,demo,
2024-06-13,hotel-demo-2,Hotel Demo Costa,62,23,2,42,9,7,37.10,118944.54,2735724.51,706956.13,101266.50,3543947.14,demo,
2024-06-14,hotel-demo-1,Hotel Demo Centro,119,81,1,163,29,30,68.07,88926.32,7203031.56,1359208.96,319973.08,8882213.60,demo,
2024-06-14,hotel-demo-2,Hotel Demo Costa,64,29,0,54,10,13,45.31,119327.76,3460505.11,703590.80,133115.82,4297211.73,demo,
2024-06-15,hotel-demo-1,Hotel Demo Centro,118,78,2,144,30,24,66.10,92129.48,7186099.59,1366828.16,207143.20,8760070.95,demo,
2024-06-15,hotel-demo-2,Hotel Demo Costa,64,26,0,46,8,8,40.62,122555.54,3186444.15,677063.98,105330.15,3968838.27,demo,
2024-06-16,hotel-demo-1,Hotel Demo Centro,119,70,1,123,29,30,58.82,94586.07,6621025.22,1708211.28,159389.74,8488626.25,demo,
2024-06-16,hotel-demo-2,Hotel Demo Costa,64,22,0,45,7,8,34.38,116361.59,2559955.09,584606.35,95584.00,3240145.43,demo,
2024-06-17,hotel-demo-1,Hotel Demo Centro,118,75,2,141,23,33,63.56,97717.90,7328842.17,1895923.61,317823.26,9542589.04,demo,
2024-06-17,hotel-demo-2,Hotel Demo Costa,64,24,0,45,10,9,37.50,125112.30,3002695.16,669008.47,61025.28,3732728.92,demo,
2024-06-18,hotel-demo-1,Hotel Demo Centro,119,78,1,142,32,24,65.55,94034.45,7334686.92,1656383.54,291110.77,9282181.23,demo,
2024-06-18,hotel-demo-2,Hotel Demo Costa,64,23,0,45,8,8,35.94,121631.11,2797515.42,707241.33,117968.48,3622725.23,demo,
2024-06-19,hotel-demo-1,Hotel Demo Centro,119,82,1,160,27,34,68.91,95925.52,7865892.78,1565594.22,261191.30,9692678.30,demo,
2024-06-19,hotel-demo-2,Hotel Demo Costa,62,19,2,34,7,7,30.65,117294.28,2228591.39,523007.60,70651.06,2822250.05,demo,
2024-06-20,hotel-demo-1,Hotel Demo Centro,118,69,2,125,22,27,58.47,97403.72,6720856.34,1671264.95,201955.16,8594076.45,demo,
2024-06-20,hotel-demo-2,Hotel Demo Costa,64,30,0,52,11,11,46.88,118373.80,3551214.08,642223.71,71927.30,4265365.10,demo,
2024-06-21,hotel-demo-1,Hotel Demo Centro,118,89,2,182,28,35,75.42,94882.50,8444542.35,1998367.24,199285.40,10642194.99,demo,
2024-06-21,hotel-demo-2,Hotel Demo Costa,63,27,1,56,11,9,42.86,125852.77,3398024.66,686777.09,111487.50,4196289.25,demo,
2024-06-22,hotel-demo-1,Hotel Demo Centro,120,80,0,141,33,27,66.67,94718.51,7577480.99,1472117.95,263406.26,9313005.21,demo,
2024-06-22,hotel-demo-2,Hotel Demo Costa,63,29,1,57,10,12,46.03,116626.95,3382181.68,782051.12,162300.12,4326532.91,demo,
2024-06-23,hotel-demo-1,Hotel Demo Centro,120,74,0,129,28,33,61.67,92696.26,6859522.91,1612954.42,297668.29,8770145.62,demo,
2024-06-23,hotel-demo-2,Hotel Demo Costa,63,19,1,37,8,8,30.16,124145.17,2358758.14,479291.86,61548.52,2899598.52,demo,
2024-06-24,hotel-demo-1,Hotel Demo Centro,118,78,2,153,29,35,66.10,91420.15,7130771.79,1505315.93,312200.70,8948288.41,demo,
2024-06-24,hotel-demo-2,Hotel Demo Costa,62,25,2,44,10,11,40.32,120612.20,3015305.05,706323.83,139390.50,3861019.37,demo,
2024-06-25,hotel-demo-1,Hotel Demo Centro,120,79,0,161,24,33,65.83,96984.12,7661745.79,1438748.51,293726.64,9394220.94,demo,
2024-06-25,hotel-demo-2,Hotel Demo Costa,63,26,1,46,11,11,41.27,119108.03,3096808.66,799188.03,115445.96,4011442.65,demo,
2024-06-26,hotel-demo-1,Hotel Demo Centro,120,65,0,120,21,28,54.17,90616.45,5890069.33,1432960.71,229511.49,7552541.52,demo,
2024-06-26,hotel-demo-2,Hotel Demo Costa,63,28,1,53,10,12,44.44,123696.07,3463489.91,680550.89,135750.69,4279791.49,demo,
2024-06-27,hotel-demo-1,Hotel Demo Centro,120,82,0,168,37,31,68.33,98742.05,8096848.46,2090147.33,312276.24,10499272.03,demo,
2024-06-27,hotel-demo-2,Hotel Demo Costa,63,25,1,49,9,9,39.68,117552.03,2938800.84,686537.41,62577.26,3687915.51,demo,
2024-06-28,hotel-demo-1,Hotel Demo Centro,120,84,0,149,34,29,70.00,96342.07,8092734.01,1840421.51,240994.90,10174150.41,demo,
2024-06-28,hotel-demo-2,Hotel Demo Costa,63,28,1,54,9,10,44.44,116187.28,3253243.73,699021.89,86162.01,4038427.64,demo,
