hotel,fecha,fecha_reporte,concepto,dia,mes,anio
demo-costa,2025-09-17,2025-09-18,Food And Beverage Revenue,3644.92,47547.73,864410.87
demo-costa,2025-09-17,2025-09-18,Other Revenue,365.28,0,0
demo-centro,2025-09-18,2025-09-19,Total Rooms in Hotel,220,3960,57420
demo-centro,2025-09-18,2025-09-19,Rooms Occupied minus House Use,162,2860,37453
demo-centro,2025-09-18,2025-09-19,Room Revenue,26700.82,483125.52,6212555.54
demo-centro,2025-09-18,2025-09-19,Total Revenue,34710.88,616568.37,7956123.59
demo-centro,2025-09-18,2025-09-19,Food And Beverage Revenue,7209.04,118949.08,1557191.38
demo-centro,2025-09-18,2025-09-19,Other Revenue,801.02,0,0
demo-costa,2025-09-18,2025-09-19,Total Rooms in Hotel,140,2520,36540
demo-costa,2025-09-18,2025-09-19,Rooms Occupied minus House Use,81,1357,22394
demo-costa,2025-09-18,2025-09-19,Room Revenue,11961.25,204496.89,3500937.03
demo-costa,2025-09-18,2025-09-19,Total Revenue,14967.04,260826.48,4473022.97
demo-costa,2025-09-18,2025-09-19,Food And Beverage Revenue,2646.96,50194.68,867057.83
demo-costa,2025-09-18,2025-09-19,Other Revenue,358.84,0,0
demo-centro,2025-09-19,2025-09-20,Total Rooms in Hotel,220,4180,57640
demo-centro,2025-09-19,2025-09-20,Rooms Occupied minus House Use,187,3047,37640
demo-centro,2025-09-19,2025-09-20,Room Revenue,31173.42,514298.94,6243728.96
demo-centro,2025-09-19,2025-09-20,Total Revenue,38563.61,655131.97,7994687.2
demo-centro,2025-09-19,2025-09-20,Food And Beverage Revenue,6454.98,125404.07,1563646.36
demo-centro,2025-09-19,2025-09-20,Other Revenue,935.2,0,0
demo-costa,2025-09-19,2025-09-20,Total Rooms in Hotel,140,2660,36680
demo-costa,2025-09-19,2025-09-20,Rooms Occupied minus House Use,81,1438,22475
demo-costa,2025-09-19,2025-09-20,Room Revenue,11920.89,216417.78,3512857.92
demo-costa,2025-09-19,2025-09-20,Total Revenue,15550.37,276376.85,4488573.34
demo-costa,2025-09-19,2025-09-20,Food And Beverage Revenue,3271.85,53466.54,870329.68
demo-costa,2025-09-19,2025-09-20,Other Revenue,357.63,0,0
demo-centro,2025-09-20,2025-09-21,Total Rooms in Hotel,220,4400,57860
demo-centro,2025-09-20,2025-09-21,Rooms Occupied minus House Use,164,3211,37804
demo-centro,2025-09-20,2025-09-21,Room Revenue,26386.93,540685.87,6270115.9
demo-centro,2025-09-20,2025-09-21,Total Revenue,32904.69,688036.67,8027591.89
demo-centro,2025-09-20,2025-09-21,Food And Beverage Revenue,5726.15,131130.22,1569372.51
demo-centro,2025-09-20,2025-09-21,Other Revenue,791.61,0,0
demo-costa,2025-09-20,2025-09-21,Total Rooms in Hotel,140,2800,36820
demo-costa,2025-09-20,2025-09-21,Rooms Occupied minus House Use,81,1519,22556
demo-costa,2025-09-20,2025-09-21,Room Revenue,11895.38,228313.16,3524753.31
demo-costa,2025-09-20,2025-09-21,Total Revenue,15459.6,291836.45,4504032.94
demo-costa,2025-09-20,2025-09-21,Food And Beverage Revenue,3207.36,56673.89,873537.04
demo-costa,2025-09-20,2025-09-21,Other Revenue,356.86,0,0
demo-centro,2025-09-21,2025-09-22,Total Rooms in Hotel,220,4620,58080
demo-centro,2025-09-21,2025-09-22,Rooms Occupied minus House Use,152,3363,37956
demo-centro,2025-09-21,2025-09-22,Room Revenue,24623.07,565308.95,6294738.97
demo-centro,2025-09-21,2025-09-22,Total Revenue,31876.66,719913.32,8059468.54
demo-centro,2025-09-21,2025-09-22,Food And Beverage Revenue,6514.89,137645.11,1575887.4
demo-centro,2025-09-21,2025-09-22,Other Revenue,738.69,0,0
demo-costa,2025-09-21,2025-09-22,Total Rooms in Hotel,140,2940,36960
demo-costa,2025-09-21,2025-09-22,Rooms Occupied minus House Use,63,1582,22619
demo-costa,2025-09-21,2025-09-22,Room Revenue,9206.32,237519.48,3533959.63
demo-costa,2025-09-21,2025-09-22,Total Revenue,12039.7,303876.15,4516072.64
demo-costa,2025-09-21,2025-09-22,Food And Beverage Revenue,2557.19,59231.08,876094.23
demo-costa,2025-09-21,2025-09-22,Other Revenue,276.19,0,0
demo-centro,2025-09-22,2025-09-23,Total Rooms in Hotel,220,4840,58300
demo-centro,2025-09-22,2025-09-23,Rooms Occupied minus House Use,156,3519,38112
demo-centro,2025-09-22,2025-09-23,Room Revenue,25401.53,590710.48,6320140.5
demo-centro,2025-09-22,2025-09-23,Total Revenue,31792.74,751706.06,8091261.28
demo-centro,2025-09-22,2025-09-23,Food And Beverage Revenue,5629.16,143274.27,1581516.56
demo-centro,2025-09-22,2025-09-23,Other Revenue,762.05,0,0
demo-costa,2025-09-22,2025-09-23,Total Rooms in Hotel,140,3080,37100
demo-costa,2025-09-22,2025-09-23,Rooms Occupied minus House Use,68,1650,22687
demo-costa,2025-09-22,2025-09-23,Room Revenue,10633.04,248152.52,3544592.67
demo-costa,2025-09-22,2025-09-23,Total Revenue,13338.89,317215.04,4529411.54
demo-costa,2025-09-22,2025-09-23,Food And Beverage Revenue,2386.86,61617.95,878481.09
demo-costa,2025-09-22,2025-09-23,Other Revenue,318.99,0,0
demo-centro,2025-09-23,2025-09-24,Total Rooms in Hotel,220,5060,58520
demo-centro,2025-09-23,2025-09-24,Rooms Occupied minus House Use,159,3678,38271
demo-centro,2025-09-23,2025-09-24,Room Revenue,27130.98,617841.46,6347271.49
demo-centro,2025-09-23,2025-09-24,Total Revenue,35503.66,787209.72,8126764.94
demo-centro,2025-09-23,2025-09-24,Food And Beverage Revenue,7558.75,150833.02,1589075.31
demo-centro,2025-09-23,2025-09-24,Other Revenue,813.93,0,0
demo-costa,2025-09-23,2025-09-24,Total Rooms in Hotel,140,3220,37240
demo-costa,2025-09-23,2025-09-24,Rooms Occupied minus House Use,79,1729,22766
demo-costa,2025-09-23,2025-09-24,Room Revenue,12197.11,260349.63,3556789.77
demo-costa,2025-09-23,2025-09-24,Total Revenue,15104.11,332319.15,4544515.65
demo-costa,2025-09-23,2025-09-24,Food And Beverage Revenue,2541.09,64159.04,881022.18
demo-costa,2025-09-23,2025-09-24,Other Revenue,365.91,0,0
demo-centro,2025-09-24,2025-09-25,Total Rooms in Hotel,220,5280,58740
demo-centro,2025-09-24,2025-09-25,Rooms Occupied minus House Use,150,3828,38421
demo-centro,2025-09-24,2025-09-25,Room Revenue,24190.85,642032.32,6371462.34
demo-centro,2025-09-24,2025-09-25,Total Revenue,31340.22,818549.94,8158105.16
demo-centro,2025-09-24,2025-09-25,Food And Beverage Revenue,6423.64,157256.65,1595498.95
demo-centro,2025-09-24,2025-09-25,Other Revenue,725.73,0,0
demo-costa,2025-09-24,2025-09-25,Total Rooms in Hotel,140,3360,37380
demo-costa,2025-09-24,2025-09-25,Rooms Occupied minus House Use,68,1797,22834
demo-costa,2025-09-24,2025-09-25,Room Revenue,9872.17,270221.79,3566661.94
demo-costa,2025-09-24,2025-09-25,Total Revenue,13116.02,345435.18,4557631.67
demo-costa,2025-09-24,2025-09-25,Food And Beverage Revenue,2947.69,67106.73,883969.87
demo-costa,2025-09-24,2025-09-25,Other Revenue,296.16,0,0
demo-centro,2025-09-25,2025-09-26,Total Rooms in Hotel,220,5500,58960
demo-centro,2025-09-25,2025-09-26,Rooms Occupied minus House Use,144,3972,38565
demo-centro,2025-09-25,2025-09-26,Room Revenue,25183.53,667215.84,6396645.87
demo-centro,2025-09-25,2025-09-26,Total Revenue,32918.74,851468.68,8191023.9
demo-centro,2025-09-25,2025-09-26,Food And Beverage Revenue,6979.71,164236.36,1602478.66
demo-centro,2025-09-25,2025-09-26,Other Revenue,755.51,0,0
demo-costa,2025-09-25,2025-09-26,Total Rooms in Hotel,140,3500,37520
demo-costa,2025-09-25,2025-09-26,Rooms Occupied minus House Use,68,1865,22902
demo-costa,2025-09-25,2025-09-26,Room Revenue,10180.69,280402.49,3576842.63
demo-costa,2025-09-25,2025-09-26,Total Revenue,12832.49,358267.66,4570464.16
demo-costa,2025-09-25,2025-09-26,Food And Beverage Revenue,2346.37,69453.1,886316.24
demo-costa,2025-09-25,2025-09-26,Other Revenue,305.42,0,0
demo-centro,2025-09-26,2025-09-27,Total Rooms in Hotel,220,5720,59180
demo-centro,2025-09-26,2025-09-27,Rooms Occupied minus House Use,186,4158,38751
demo-centro,2025-09-26,2025-09-27,Room Revenue,32715.54,699931.39,6429361.41
demo-centro,2025-09-26,2025-09-27,Total Revenue,40301.27,891769.95,8231325.17
demo-centro,2025-09-26,2025-09-27,Food And Beverage Revenue,6604.26,170840.62,1609082.91
demo-centro,2025-09-26,2025-09-27,Other Revenue,981.47,0,0
demo-costa,2025-09-26,2025-09-27,Total Rooms in Hotel,140,3640,37660
demo-costa,2025-09-26,2025-09-27,Rooms Occupied minus House Use,77,1942,22979
demo-costa,2025-09-26,2025-09-27,Room Revenue,11656.62,292059.1,3588499.25
demo-costa,2025-09-26,2025-09-27,Total Revenue,15053.01,373320.68,4585517.17
demo-costa,2025-09-26,2025-09-27,Food And Beverage Revenue,3046.7,72499.8,889362.95
demo-costa,2025-09-26,2025-09-27,Other Revenue,349.7,0,0
demo-centro,2025-09-27,2025-09-28,Total Rooms in Hotel,220,5940,59400
demo-centro,2025-09-27,2025-09-28,Rooms Occupied minus House Use,157,4315,38908
demo-centro,2025-09-27,2025-09-28,Room Revenue,25707.87,725639.26,6455069.28
demo-centro,2025-09-27,2025-09-28,Total Revenue,31765.94,923535.88,8263091.1
demo-centro,2025-09-27,2025-09-28,Food And Beverage Revenue,5286.83,176127.45,1614369.74
demo-centro,2025-09-27,2025-09-28,Other Revenue,771.24,0,0
demo-costa,2025-09-27,2025-09-28,Total Rooms in Hotel,140,3780,37800
demo-costa,2025-09-27,2025-09-28,Rooms Occupied minus House Use,81,2023,23060
demo-costa,2025-09-27,2025-09-28,Room Revenue,11864.07,303923.18,3600363.32
demo-costa,2025-09-27,2025-09-28,Total Revenue,15444.24,388764.92,4600961.41
demo-costa,2025-09-27,2025-09-28,Food And Beverage Revenue,3224.24,75724.05,892587.19
demo-costa,2025-09-27,2025-09-28,Other Revenue,355.92,0,0
demo-centro,2025-09-28,2025-09-29,Total Rooms in Hotel,220,6160,59620
demo-centro,2025-09-28,2025-09-29,Rooms Occupied minus House Use,128,4443,39036
demo-centro,2025-09-28,2025-09-29,Room Revenue,21091.96,746731.21,6476161.24
demo-centro,2025-09-28,2025-09-29,Total Revenue,27140.04,950675.93,8290231.15
demo-centro,2025-09-28,2025-09-29,Food And Beverage Revenue,5415.33,181542.78,1619785.07
demo-centro,2025-09-28,2025-09-29,Other Revenue,632.76,0,0
demo-costa,2025-09-28,2025-09-29,Total Rooms in Hotel,140,3920,37940
demo-costa,2025-09-28,2025-09-29,Rooms Occupied minus House Use,77,2100,23137
demo-costa,2025-09-28,2025-09-29,Room Revenue,11104.56,315027.73,3611467.88
demo-costa,2025-09-28,2025-09-29,Total Revenue,14669.61,403434.53,4615631.03
demo-costa,2025-09-28,2025-09-29,Food And Beverage Revenue,3231.92,78955.97,895819.11
demo-costa,2025-09-28,2025-09-29,Other Revenue,333.14,0,0
demo-centro,2025-09-29,2025-09-30,Total Rooms in Hotel,220,6380,59840
demo-centro,2025-09-29,2025-09-30,Rooms Occupied minus House Use,139,4582,39175
demo-centro,2025-09-29,2025-09-30,Room Revenue,22362.59,769093.8,6498523.82
demo-centro,2025-09-29,2025-09-30,Total Revenue,27758.66,978434.59,8317989.81
demo-centro,2025-09-29,2025-09-30,Food And Beverage Revenue,4725.19,186267.97,1624510.27
demo-centro,2025-09-29,2025-09-30,Other Revenue,670.88,0,0
demo-costa,2025-09-29,2025-09-30,Total Rooms in Hotel,140,4060,38080
demo-costa,2025-09-29,2025-09-30,Rooms Occupied minus House Use,72,2172,23209
demo-costa,2025-09-29,2025-09-30,Room Revenue,11041.58,326069.31,3622509.46
demo-costa,2025-09-29,2025-09-30,Total Revenue,13657.14,417091.67,4629288.17
demo-costa,2025-09-29,2025-09-30,Food And Beverage Revenue,2284.32,81240.28,898103.43
demo-costa,2025-09-29,2025-09-30,Other Revenue,331.25,0,0
demo-centro,2025-09-30,2025-10-01,Total Rooms in Hotel,220,6600,60060
demo-centro,2025-09-30,2025-10-01,Rooms Occupied minus House Use,151,4733,39326
demo-centro,2025-09-30,2025-10-01,Room Revenue,25492.79,794586.59,6524016.61
demo-centro,2025-09-30,2025-10-01,Total Revenue,31993.09,1010427.68,8349982.9
demo-centro,2025-09-30,2025-10-01,Food And Beverage Revenue,5735.52,192003.49,1630245.79
demo-centro,2025-09-30,2025-10-01,Other Revenue,764.78,0,0
demo-costa,2025-09-30,2025-10-01,Total Rooms in Hotel,140,4200,38220
demo-costa,2025-09-30,2025-10-01,Rooms Occupied minus House Use,67,2239,23276
demo-costa,2025-09-30,2025-10-01,Room Revenue,10561.86,336631.17,3633071.31
demo-costa,2025-09-30,2025-10-01,Total Revenue,13404.61,430496.28,4642692.78
demo-costa,2025-09-30,2025-10-01,Food And Beverage Revenue,2525.9,83766.18,900629.32
demo-costa,2025-09-30,2025-10-01,Other Revenue,316.86,0,0
demo-centro,2025-10-01,2025-10-02,Total Rooms in Hotel,220,220,60280
demo-centro,2025-10-01,2025-10-02,Rooms Occupied minus House Use,158,158,39484
demo-centro,2025-10-01,2025-10-02,Room Revenue,26934.06,26934.06,6550950.68
demo-centro,2025-10-01,2025-10-02,Total Revenue,33600.68,33600.68,8383583.58
demo-centro,2025-10-01,2025-10-02,Food And Beverage Revenue,5858.59,5858.59,1636104.38
demo-centro,2025-10-01,2025-10-02,Other Revenue,808.02,0,0
demo-costa,2025-10-01,2025-10-02,Total Rooms in Hotel,140,140,38360
demo-costa,2025-10-01,2025-10-02,Rooms Occupied minus House Use,92,92,23368
demo-costa,2025-10-01,2025-10-02,Room Revenue,13472.87,13472.87,3646544.18
demo-costa,2025-10-01,2025-10-02,Total Revenue,17687.36,17687.36,4660380.14
demo-costa,2025-10-01,2025-10-02,Food And Beverage Revenue,3810.31,3810.31,904439.63
demo-costa,2025-10-01,2025-10-02,Other Revenue,404.19,0,0
demo-centro,2025-10-02,2025-10-03,Total Rooms in Hotel,220,440,60500
demo-centro,2025-10-02,2025-10-03,Rooms Occupied minus House Use,143,301,39627
demo-centro,2025-10-02,2025-10-03,Room Revenue,23650.01,50584.07,6574600.68
demo-centro,2025-10-02,2025-10-03,Total Revenue,29792.01,63392.69,8413375.59
demo-centro,2025-10-02,2025-10-03,Food And Beverage Revenue,5432.5,11291.1,1641536.89
demo-centro,2025-10-02,2025-10-03,Other Revenue,709.5,0,0
demo-costa,2025-10-02,2025-10-03,Total Rooms in Hotel,140,280,38500
demo-costa,2025-10-02,2025-10-03,Rooms Occupied minus House Use,84,176,23452
demo-costa,2025-10-02,2025-10-03,Room Revenue,13211.46,26684.33,3659755.64
demo-costa,2025-10-02,2025-10-03,Total Revenue,16780.85,34468.21,4677160.99
demo-costa,2025-10-02,2025-10-03,Food And Beverage Revenue,3173.04,6983.35,907612.67
demo-costa,2025-10-02,2025-10-03,Other Revenue,396.34,0,0
demo-centro,2025-10-03,2025-10-04,Total Rooms in Hotel,220,660,60720
demo-centro,2025-10-03,2025-10-04,Rooms Occupied minus House Use,161,462,39788
demo-centro,2025-10-03,2025-10-04,Room Revenue,26329.79,76913.86,6600930.47
demo-centro,2025-10-03,2025-10-04,Total Revenue,32892.02,96284.71,8446267.61
demo-centro,2025-10-03,2025-10-04,Food And Beverage Revenue,5772.33,17063.43,1647309.22
demo-centro,2025-10-03,2025-10-04,Other Revenue,789.89,0,0
demo-costa,2025-10-03,2025-10-04,Total Rooms in Hotel,140,420,38640
demo-costa,2025-10-03,2025-10-04,Rooms Occupied minus House Use,86,262,23538
demo-costa,2025-10-03,2025-10-04,Room Revenue,12878.81,39563.13,3672634.45
demo-costa,2025-10-03,2025-10-04,Total Revenue,17093.37,51561.58,4694254.35
demo-costa,2025-10-03,2025-10-04,Food And Beverage Revenue,3828.2,10811.55,911440.87
demo-costa,2025-10-03,2025-10-04,Other Revenue,386.36,0,0
demo-centro,2025-10-04,2025-10-05,Total Rooms in Hotel,220,880,60940
demo-centro,2025-10-04,2025-10-05,Rooms Occupied minus House Use,182,644,39970
demo-centro,2025-10-04,2025-10-05,Room Revenue,29460.73,106374.59,6630391.2
demo-centro,2025-10-04,2025-10-05,Total Revenue,37174.44,133459.15,8483442.05
demo-centro,2025-10-04,2025-10-05,Food And Beverage Revenue,6829.89,23893.32,1654139.11
demo-centro,2025-10-04,2025-10-05,Other Revenue,883.82,0,0
demo-costa,2025-10-04,2025-10-05,Total Rooms in Hotel,140,560,38780
demo-costa,2025-10-04,2025-10-05,Rooms Occupied minus House Use,107,369,23645
demo-costa,2025-10-04,2025-10-05,Room Revenue,17267.23,56830.37,3689901.68
demo-costa,2025-10-04,2025-10-05,Total Revenue,22446.66,74008.24,4716701.01
demo-costa,2025-10-04,2025-10-05,Food And Beverage Revenue,4661.41,15472.96,916102.28
demo-costa,2025-10-04,2025-10-05,Other Revenue,518.02,0,0
demo-centro,2025-10-05,2025-10-06,Total Rooms in Hotel,220,1100,61160
demo-centro,2025-10-05,2025-10-06,Rooms Occupied minus House Use,138,782,40108
demo-centro,2025-10-05,2025-10-06,Room Revenue,22481.91,128856.5,6652873.11
demo-centro,2025-10-05,2025-10-06,Total Revenue,28587.1,162046.25,8512029.15
demo-centro,2025-10-05,2025-10-06,Food And Beverage Revenue,5430.73,29324.05,1659569.84
demo-centro,2025-10-05,2025-10-06,Other Revenue,674.46,0,0
demo-costa,2025-10-05,2025-10-06,Total Rooms in Hotel,140,700,38920
demo-costa,2025-10-05,2025-10-06,Rooms Occupied minus House Use,78,447,23723
demo-costa,2025-10-05,2025-10-06,Room Revenue,11505.44,68335.81,3701407.12
demo-costa,2025-10-05,2025-10-06,Total Revenue,14578.34,88586.58,4731279.35
demo-costa,2025-10-05,2025-10-06,Food And Beverage Revenue,2727.74,18200.7,918830.02
demo-costa,2025-10-05,2025-10-06,Other Revenue,345.16,0,0
demo-centro,2025-10-06,2025-10-07,Total Rooms in Hotel,220,1320,61380
demo-centro,2025-10-06,2025-10-07,Rooms Occupied minus House Use,164,946,40272
demo-centro,2025-10-06,2025-10-07,Room Revenue,27138.18,155994.68,6680011.29
demo-centro,2025-10-06,2025-10-07,Total Revenue,34510.32,196556.57,8546539.47
demo-centro,2025-10-06,2025-10-07,Food And Beverage Revenue,6558.0,35882.05,1666127.84
demo-centro,2025-10-06,2025-10-07,Other Revenue,814.15,0,0
demo-costa,2025-10-06,2025-10-07,Total Rooms in Hotel,140,840,39060
demo-costa,2025-10-06,2025-10-07,Rooms Occupied minus House Use,90,537,23813
demo-costa,2025-10-06,2025-10-07,Room Revenue,13194.02,81529.83,3714601.14
demo-costa,2025-10-06,2025-10-07,Total Revenue,17099.65,105686.23,4748379.01
demo-costa,2025-10-06,2025-10-07,Food And Beverage Revenue,3509.81,21710.51,922339.83
demo-costa,2025-10-06,2025-10-07,Other Revenue,395.82,0,0
demo-centro,2025-10-07,2025-10-08,Total Rooms in Hotel,220,1540,61600
demo-centro,2025-10-07,2025-10-08,Rooms Occupied minus House Use,158,1104,40430
demo-centro,2025-10-07,2025-10-08,Room Revenue,25534.71,181529.39,6705546.0
demo-centro,2025-10-07,2025-10-08,Total Revenue,32800.63,229357.2,8579340.1
demo-centro,2025-10-07,2025-10-08,Food And Beverage Revenue,6499.88,42381.93,1672627.72
demo-centro,2025-10-07,2025-10-08,Other Revenue,766.04,0,0
demo-costa,2025-10-07,2025-10-08,Total Rooms in Hotel,140,980,39200
demo-costa,2025-10-07,2025-10-08,Rooms Occupied minus House Use,81,618,23894
demo-costa,2025-10-07,2025-10-08,Room Revenue,12424.13,93953.96,3727025.27
demo-costa,2025-10-07,2025-10-08,Total Revenue,15816.19,121502.42,4764195.19
demo-costa,2025-10-07,2025-10-08,Food And Beverage Revenue,3019.33,24729.84,925359.16
demo-costa,2025-10-07,2025-10-08,Other Revenue,372.72,0,0
demo-centro,2025-10-08,2025-10-09,Total Rooms in Hotel,220,1760,61820
demo-centro,2025-10-08,2025-10-09,Rooms Occupied minus House Use,167,1271,40597
demo-centro,2025-10-08,2025-10-09,Room Revenue,29341.07,210870.46,6734887.07
demo-centro,2025-10-08,2025-10-09,Total Revenue,38039.01,267396.21,8617379.11
demo-centro,2025-10-08,2025-10-09,Food And Beverage Revenue,7817.7,50199.64,1680445.43
demo-centro,2025-10-08,2025-10-09,Other Revenue,880.23,0,0
demo-costa,2025-10-08,2025-10-09,Total Rooms in Hotel,140,1120,39340
demo-costa,2025-10-08,2025-10-09,Rooms Occupied minus House Use,90,708,23984
demo-costa,2025-10-08,2025-10-09,Room Revenue,14357.29,108311.25,3741382.57
demo-costa,2025-10-08,2025-10-09,Total Revenue,18115.29,139617.71,4782310.48
demo-costa,2025-10-08,2025-10-09,Food And Beverage Revenue,3327.28,28057.12,928686.44
demo-costa,2025-10-08,2025-10-09,Other Revenue,430.72,0,0
demo-centro,2025-10-09,2025-10-10,Total Rooms in Hotel,220,1980,62040
demo-centro,2025-10-09,2025-10-10,Rooms Occupied minus House Use,160,1431,40757
demo-centro,2025-10-09,2025-10-10,Room Revenue,26399.33,237269.79,6761286.4
demo-centro,2025-10-09,2025-10-10,Total Revenue,34831.88,302228.09,8652210.99
demo-centro,2025-10-09,2025-10-10,Food And Beverage Revenue,7640.57,57840.21,1688086.0
demo-centro,2025-10-09,2025-10-10,Other Revenue,791.98,0,0
demo-costa,2025-10-09,2025-10-10,Total Rooms in Hotel,140,1260,39480
demo-costa,2025-10-09,2025-10-10,Rooms Occupied minus House Use,86,794,24070
demo-costa,2025-10-09,2025-10-10,Room Revenue,13140.15,121451.41,3754522.72
